"id","name","gender","gender_probability","age","age_group","country_id","country_name","country_probability","created_at"
"019db92c-fa5e-71df-b3c2-70c1b9ce0883","Girma Alemu","male",0.91,88,"senior","ET","Ethiopia",0.92,"2026-04-23T07:26:51.453Z"
"019db92c-fa5e-71df-b3c2-6c0816d1ec50","Takoda Ali","male",0.76,41,"adult","KE","Kenya",0.63,"2026-04-23T07:26:51.053Z"
"019db92c-fa5e-71df-b3c2-688f845dc5a5","Thabo Sibanda","male",0.98,35,"adult","ZA","South Africa",0.95,"2026-04-23T07:21:47.214Z"
"019db92c-fa5e-71df-b3c2-67eef76eea82","Sekai Mnguni","female",0.89,57,"adult","AO","Angola",0.35,"2026-04-23T07:21:46.872Z"
"019db92c-fa5e-71df-b3c2-62ad4b9cbf8a","Hassan Desta","male",0.81,84,"senior","MG","Madagascar",0.69,"2026-04-23T07:21:46.507Z"
"019db92c-fa5e-71df-b3c2-5c02027c0b82","Peace Asante","female",0.87,38,"adult","NG","Nigeria",0.29,"2026-04-23T07:21:46.180Z"
"019db92c-fa5e-71df-b3c2-597ae3d7d039","Aimée Bomboko","female",0.86,70,"senior","CM","Cameroon",0.82,"2026-04-23T07:21:45.850Z"
"019db92c-fa5e-71df-b3c2-5473ef21ba06","Ngozi Okafor","female",0.91,41,"adult","NG","Nigeria",0.8,"2026-04-23T07:21:45.512Z"
"019db92c-fa5e-71df-b3c2-5019ff4a69bf","Charles Green","male",0.68,32,"adult","IN","India",0.61,"2026-04-23T07:21:45.153Z"
"019db92c-fa5e-71df-b3c2-4fc5cfc19623","Rim Khalil","female",0.72,22,"adult","TN","Tunisia",0.82,"2026-04-23T07:21:44.691Z"
"019db92c-fa5e-71df-b3c2-4b0cbad07197","Hauwa Ouma","female",0.98,15,"teenager","RW","Rwanda",0.13,"2026-04-23T07:21:44.361Z"
"019db92c-fa5e-71df-b3c2-44b6e22359cf","Bilkisu Nkosi","female",0.68,59,"adult","SS","South Sudan",0.43,"2026-04-23T07:21:44.044Z"
"019db92c-fa5e-71df-b3c2-4038b0f4953c","Mariama Asante","female",0.79,28,"adult","BJ","Benin",0.45,"2026-04-23T07:21:43.711Z"
"019db92c-fa5e-71df-b3c2-3c34592e9c31","Farah Tesfaye","male",0.78,55,"adult","KE","Kenya",0.45,"2026-04-23T07:21:43.395Z"
"019db92c-fa5e-71df-b3c2-3826677ef1cd","Edward Nguyen","male",0.83,25,"adult","US","United States",0.67,"2026-04-23T07:21:43.071Z"
"019db92c-fa5e-71df-b3c2-34dd9cc40b41","Sadiya Ouma","female",0.8,26,"adult","ER","Eritrea",0.53,"2026-04-23T07:21:42.751Z"
"019db92c-fa5e-71df-b3c2-33cab968956e","Femi Hounsou","male",0.74,36,"adult","BJ","Benin",0.9,"2026-04-23T07:21:42.409Z"
"019db92c-fa5e-71df-b3c2-2d5b552942cd","Paul Wright","male",0.75,30,"adult","CN","China",0.75,"2026-04-23T07:21:42.010Z"
"019db92c-fa5e-71df-b3c2-2ab2713038db","Ali Mnguni","male",0.82,7,"child","KE","Kenya",0.49,"2026-04-23T07:21:41.667Z"
"019db92c-fa5e-71df-b3c2-2561688d4ee0","Fanta Mensah","female",0.71,48,"adult","EH","Western Sahara",0.71,"2026-04-23T07:21:41.141Z"
"019db92c-fa5e-71df-b3c2-23537416adab","Yeshi Shabalala","female",0.97,22,"adult","SS","South Sudan",0.35,"2026-04-23T07:21:40.792Z"
"019db92c-fa5e-71df-b3c2-1dd0140dfc77","Nancy Thomas","female",0.88,5,"child","IN","India",0.46,"2026-04-23T07:21:40.480Z"
"019db92c-fa5e-71df-b3c2-1b472762c24a","Lamine Afolabi","male",0.87,43,"adult","GH","Ghana",0.74,"2026-04-23T07:21:40.148Z"
"019db92c-fa5e-71df-b3c2-14cae6024cdc","Rudo Moyo","female",0.86,45,"adult","ZM","Zambia",0.87,"2026-04-23T07:21:39.832Z"
"019db92c-fa5e-71df-b3c2-11a6d588904a","Tinashe Dube","male",0.86,36,"adult","SZ","Eswatini",0.83,"2026-04-23T07:21:39.528Z"
"019db92c-fa5e-71df-b3c2-0d2b82e53eb8","Aster Desta","female",0.68,28,"adult","MZ","Mozambique",0.32,"2026-04-23T07:21:39.193Z"
"019db92c-fa5e-71df-b3c2-0a01d617a9ed","Amanda Garcia","female",0.74,39,"adult","US","United States",0.36,"2026-04-23T07:21:38.333Z"
"019db92c-fa5e-71df-b3c2-076590f2229b","Maame Sow","female",0.98,15,"teenager","GW","Guinea-Bissau",0.28,"2026-04-23T07:21:38.011Z"
"019db92c-fa5e-71df-b3c2-02c880da53dd","Kamau Cele","male",0.88,57,"adult","ET","Ethiopia",0.84,"2026-04-23T07:21:37.681Z"
"019db92c-fa5e-71df-b3c1-ffd984bfe186","Chérie Nze","female",0.91,7,"child","TD","Chad",0.91,"2026-04-23T07:21:37.353Z"
"019db92c-fa5e-71df-b3c1-fb3166d646f6","Femi Sawadogo","male",0.77,39,"adult","GN","Guinea",0.13,"2026-04-23T07:21:36.412Z"
"019db92c-fa5e-71df-b3c1-f7f511597e18","Amira Tazi","female",0.89,59,"adult","EG","Egypt",0.31,"2026-04-23T07:21:35.920Z"
"019db92c-fa5e-71df-b3c1-f2f8ef73fa93","Abdou Dossou","male",0.89,24,"adult","ML","Mali",0.56,"2026-04-23T07:21:35.612Z"
"019db92c-fa5e-71df-b3c1-edf67be33225","Mohamed Bouazza","male",0.86,57,"adult","TN","Tunisia",0.45,"2026-04-23T07:21:35.313Z"
"019db92c-fa5e-71df-b3c1-eb320c5178b0","Lamine Adomou","male",0.79,80,"senior","BJ","Benin",0.9,"2026-04-23T07:21:34.972Z"
"019db92c-fa5e-71df-b3c1-e7cc7d7e17d6","Thandiwe Mnguni","female",0.83,59,"adult","SZ","Eswatini",0.12,"2026-04-23T07:21:34.668Z"
"019db92c-fa5e-71df-b3c1-e1c567870ff2","Lamine Kponton","male",0.83,52,"adult","NG","Nigeria",0.45,"2026-04-23T07:21:34.348Z"
"019db92c-fa5e-71df-b3c1-dd3c01ee9884","Tunde Barro","male",0.79,84,"senior","NG","Nigeria",0.47,"2026-04-23T07:21:34.000Z"
"019db92c-fa5e-71df-b3c1-d8d85af0ad37","Aster Shabalala","female",0.91,47,"adult","ET","Ethiopia",0.38,"2026-04-23T07:21:33.689Z"
"019db92c-fa5e-71df-b3c1-d7c99cf34deb","Jeanne Adoula","female",0.73,28,"adult","CM","Cameroon",0.7,"2026-04-23T07:21:33.332Z"
"019db92c-fa5e-71df-b3c1-d227d5c7be1c","Araba Mensah","female",0.89,42,"adult","CI","Côte d'Ivoire",0.6,"2026-04-23T07:21:33.017Z"
"019db92c-fa5e-71df-b3c1-ce7c583dce6c","Emily Williams","female",0.72,90,"senior","GB","United Kingdom",0.56,"2026-04-23T07:21:32.156Z"
"019db92c-fa5e-71df-b3c1-cb5154e97bce","Zanele Tadesse","female",0.92,47,"adult","RW","Rwanda",0.78,"2026-04-23T07:21:31.300Z"
"019db92c-fa5e-71df-b3c1-c737c3d9f0fb","Thabo Mhlanga","male",0.74,29,"adult","ZA","South Africa",0.17,"2026-04-23T07:21:30.961Z"
"019db92c-fa5e-71df-b3c1-c227c3968422","Sipho Adhiambo","male",0.72,33,"adult","KE","Kenya",0.91,"2026-04-23T07:21:30.632Z"
"019db92c-fa5e-71df-b3c1-bf256fbe4774","Desta Getachew","male",0.82,58,"adult","TZ","Tanzania",0.58,"2026-04-23T07:21:30.333Z"
"019db92c-fa5e-71df-b3c1-ba4d3cf123b6","Melissa Flores","female",0.95,70,"senior","GB","United Kingdom",0.72,"2026-04-23T07:21:30.013Z"
"019db92c-fa5e-71df-b3c1-b73646a207d0","Louis Nkoghe","male",0.7,28,"adult","CF","Central African Republic",0.59,"2026-04-23T07:21:29.701Z"
"019db92c-fa5e-71df-b3c1-b3b5004fcba6","Zodwa Tadesse","female",0.74,88,"senior","ET","Ethiopia",0.2,"2026-04-23T07:21:29.373Z"
"019db92c-fa5e-71df-b3c1-af8a88187164","Michelle King","female",0.99,24,"adult","BR","Brazil",0.66,"2026-04-23T07:21:29.073Z"
"019db92c-fa5e-71df-b3c1-abe50ec2b364","Tatenda Masondo","male",0.91,65,"senior","AO","Angola",0.42,"2026-04-23T07:21:28.753Z"
"019db92c-fa5e-71df-b3c1-a4d877c24252","Jennifer Brown","female",0.86,32,"adult","AU","Australia",0.34,"2026-04-23T07:21:27.873Z"
"019db92c-fa5e-71df-b3c1-a375f48a2d56","Anthony Martin","male",0.68,20,"adult","FR","France",0.16,"2026-04-23T07:21:27.540Z"
"019db92c-fa5e-71df-b3c1-9e4076c7481f","Khaled Khatib","male",0.99,5,"child","SD","Sudan",0.69,"2026-04-23T07:21:27.213Z"
"019db92c-fa5e-71df-b3c1-9a997bf84d12","Assata Mensah","female",0.72,59,"adult","NG","Nigeria",0.65,"2026-04-23T07:21:26.893Z"
"019db92c-fa5e-71df-b3c1-953704e23acf","Joseph Taylor","male",0.94,14,"teenager","GB","United Kingdom",0.86,"2026-04-23T07:21:26.561Z"
"019db92c-fa5e-71df-b3c1-92e829672a56","Abena Hounsou","female",0.71,23,"adult","LR","Liberia",0.6,"2026-04-23T07:21:26.201Z"
"019db92c-fa5e-71df-b3c1-8ef7f6bb335b","Grâce Mboumba","female",0.82,75,"senior","CF","Central African Republic",0.78,"2026-04-23T07:21:25.849Z"
"019db92c-fa5e-71df-b3c1-8ad215744a9a","Paul Barro","male",0.7,67,"senior","SN","Senegal",0.63,"2026-04-23T07:21:24.932Z"
"019db92c-fa5e-71df-b3c1-87204f57903f","Oumou Amoah","female",0.77,51,"adult","LR","Liberia",0.69,"2026-04-23T07:21:24.621Z"
"019db92c-fa5e-71df-b3c1-83943b08eddf","Melissa Wright","female",0.87,27,"adult","US","United States",0.45,"2026-04-23T07:21:24.309Z"
"019db92c-fa5e-71df-b3c1-7cf2af797f06","Richard Barro","male",0.77,58,"adult","NG","Nigeria",0.91,"2026-04-23T07:21:23.418Z"
"019db92c-fa5e-71df-b3c1-7b07141e59b3","Zodwa Mpofu","female",0.83,47,"adult","AO","Angola",0.42,"2026-04-23T07:21:23.079Z"
"019db92c-fa5e-71df-b3c1-7580cce562b9","Serge Lokossou","male",0.87,20,"adult","BJ","Benin",0.37,"2026-04-23T07:21:22.737Z"
"019db92c-fa5e-71df-b3c1-73608598220f","Astou Ouédraogo","female",0.67,29,"adult","GH","Ghana",0.39,"2026-04-23T07:21:22.427Z"
"019db92c-fa5e-71df-b3c1-6e0df71bde18","Sizwe Otieno","male",0.88,26,"adult","RW","Rwanda",0.59,"2026-04-23T07:21:22.112Z"
"019db92c-fa5e-71df-b3c1-68bacb37d0f3","Kagiso Dlamini","male",0.98,31,"adult","TZ","Tanzania",0.65,"2026-04-23T07:21:21.772Z"
"019db92c-fa5e-71df-b3c1-64b9eb2fb7d6","Wairimu Cele","female",0.79,6,"child","SS","South Sudan",0.21,"2026-04-23T07:21:21.455Z"
"019db92c-fa5e-71df-b3c1-6116b6955bc0","Ahmed Adhiambo","male",0.91,17,"teenager","ER","Eritrea",0.4,"2026-04-23T07:21:21.149Z"
"019db92c-fa5e-71df-b3c1-5dc4741021ea","Rania Bouazza","female",0.95,29,"adult","MA","Morocco",0.27,"2026-04-23T07:21:20.813Z"
"019db92c-fa5e-71df-b3c1-5992a63e8a4c","Bongani Ndlovu","male",0.73,46,"adult","AO","Angola",0.63,"2026-04-23T07:21:20.472Z"
"019db92c-fa5e-71df-b3c1-5638cb5f00ec","Ebo Sidibé","male",0.72,48,"adult","BJ","Benin",0.21,"2026-04-23T07:21:20.172Z"
"019db92c-fa5e-71df-b3c1-512ea6cbecc5","Omar Saidi","male",0.98,27,"adult","EG","Egypt",0.46,"2026-04-23T07:21:19.852Z"
"019db92c-fa5e-71df-b3c1-4e8fcfdf8181","Wairimu Mohamed","female",0.88,22,"adult","DJ","Djibouti",0.37,"2026-04-23T07:21:19.532Z"
"019db92c-fa5e-71df-b3c1-48c40bc7522e","Abena Afolabi","female",0.69,57,"adult","NG","Nigeria",0.7,"2026-04-23T07:21:19.213Z"
"019db92c-fa5e-71df-b3c1-440ea87012e3","Adjoua Adjei","female",0.67,11,"child","GH","Ghana",0.68,"2026-04-23T07:21:18.893Z"
"019db92c-fa5e-71df-b3c1-401609302828","Youssef Benali","male",0.85,27,"adult","TN","Tunisia",0.41,"2026-04-23T07:21:18.027Z"
"019db92c-fa5e-71df-b3c1-3d8f1998019d","Odhiambo Elmi","male",0.97,45,"adult","UG","Uganda",0.28,"2026-04-23T07:21:17.724Z"
"019db92c-fa5e-71df-b3c1-38a8a6857a4e","Sizwe Mnguni","male",0.91,49,"adult","ET","Ethiopia",0.55,"2026-04-23T07:21:17.397Z"
"019db92c-fa5e-71df-b3c1-3413b96f0138","Jean Mukendi","male",0.96,29,"adult","CG","Republic of the Congo",0.33,"2026-04-23T07:21:17.080Z"
"019db92c-fa5e-71df-b3c1-30b32c026fb8","Esi Chukwu","female",0.86,8,"child","SL","Sierra Leone",0.45,"2026-04-23T07:21:16.748Z"
"019db92c-fa5e-71df-b3c1-2f28b7f9770e","Sizwe Sibanda","male",0.82,54,"adult","ZA","South Africa",0.58,"2026-04-23T07:21:16.428Z"
"019db92c-fa5e-71df-b3c1-2afc877f2483","Paul Harris","male",0.93,48,"adult","US","United States",0.24,"2026-04-23T07:21:16.101Z"
"019db92c-fa5e-71df-b3c1-243c3ba8dcbb","Rania Khalil","female",0.85,57,"adult","EG","Egypt",0.78,"2026-04-23T07:21:15.771Z"
"019db92c-fa5e-71df-b3c1-23f87e9ecfc1","Yusuf Abdi","male",0.73,49,"adult","UG","Uganda",0.9,"2026-04-23T07:21:15.461Z"
"019db92c-fa5e-71df-b3c1-1ca68a5187aa","Moussa Ouédraogo","male",0.98,88,"senior","TG","Togo",0.27,"2026-04-23T07:21:15.129Z"
"019db92c-fa5e-71df-b3c1-1a5cbc4a6e0e","Didier Nikiéma","male",0.72,69,"senior","BJ","Benin",0.94,"2026-04-23T07:21:14.636Z"
"019db92c-fa5e-71df-b3c1-17d44a8c3d42","Lerato Dlamini","male",0.87,81,"senior","AO","Angola",0.84,"2026-04-23T07:21:14.232Z"
"019db92c-fa5e-71df-b3c1-122d5f308f0f","Tadesse Hassan","male",0.9,33,"adult","ER","Eritrea",0.3,"2026-04-23T07:21:13.495Z"
"019db92c-fa5e-71df-b3c1-0f33c4a216a7","Hicham Berrada","male",0.98,34,"adult","EG","Egypt",0.38,"2026-04-23T07:21:13.190Z"
"019db92c-fa5e-71df-b3c1-08252bf686aa","Kevin Martin","male",0.71,17,"teenager","GB","United Kingdom",0.85,"2026-04-23T07:21:12.853Z"
"019db92c-fa5e-71df-b3c1-07c84c371284","Ama Agyei","male",0.82,5,"child","NG","Nigeria",0.91,"2026-04-23T07:21:12.483Z"
"019db92c-fa5e-71df-b3c1-034f53cf383c","Kariuki Masondo","male",0.77,41,"adult","KE","Kenya",0.48,"2026-04-23T07:21:12.169Z"
"019db92c-fa5e-71df-b3c0-fc2756856256","Amira Amrani","female",0.85,78,"senior","LY","Libya",0.35,"2026-04-23T07:21:11.841Z"
"019db92c-fa5e-71df-b3c0-f8a866e7e007","Tesfaye Ndlovu","male",0.82,59,"adult","RW","Rwanda",0.81,"2026-04-23T07:21:11.544Z"
"019db92c-fa5e-71df-b3c0-f60852c7e758","Sarah Adams","female",0.71,26,"adult","CA","Canada",0.26,"2026-04-23T07:21:11.209Z"
"019db92c-fa5e-71df-b3c0-f32ac844e3cd","Kola Babatunde","male",0.84,49,"adult","TG","Togo",0.28,"2026-04-23T07:21:10.893Z"
"019db92c-fa5e-71df-b3c0-ec35a79adb42","Lamine Zinsou","male",0.95,38,"adult","ML","Mali",0.7,"2026-04-23T07:21:10.581Z"
"019db92c-fa5e-71df-b3c0-eb958f2fca9c","Thandeka Girma","female",0.68,47,"adult","ET","Ethiopia",0.46,"2026-04-23T07:21:09.750Z"
"019db92c-fa5e-71df-b3c0-e5fdb3f7a80b","Thomas Harris","male",0.88,26,"adult","GB","United Kingdom",0.9,"2026-04-23T07:21:09.433Z"
"019db92c-fa5e-71df-b3c0-e08f28d4828c","Estelle Agbodji","female",0.65,65,"senior","SN","Senegal",0.87,"2026-04-23T07:21:09.122Z"
"019db92c-fa5e-71df-b3c0-dfc8645072ab","Amina Adhiambo","female",0.86,10,"child","KE","Kenya",0.74,"2026-04-23T07:21:08.818Z"
"019db92c-fa5e-71df-b3c0-dbd4c71320f5","Charles Parker","male",0.95,35,"adult","FR","France",0.77,"2026-04-23T07:21:08.511Z"
"019db92c-fa5e-71df-b3c0-d5dd273f54d5","Ifeoma Eze","female",0.85,46,"adult","CI","Côte d'Ivoire",0.89,"2026-04-23T07:21:08.215Z"
"019db92c-fa5e-71df-b3c0-d3d59d31b1da","Bienvenu Lumumba","male",0.71,53,"adult","CD","DR Congo",0.77,"2026-04-23T07:21:07.890Z"
"019db92c-fa5e-71df-b3c0-ccfadfbe3c5c","Zineb Benali","female",0.69,46,"adult","DZ","Algeria",0.59,"2026-04-23T07:21:07.572Z"
"019db92c-fa5e-71df-b3c0-c9dd76e08059","Aminata Compaoré","female",0.87,41,"adult","GH","Ghana",0.4,"2026-04-23T07:21:07.252Z"
"019db92c-fa5e-71df-b3c0-c72c3fa25c97","Fortuné Kabila","male",0.82,78,"senior","CM","Cameroon",0.27,"2026-04-23T07:21:06.953Z"
"019db92c-fa5e-71df-b3c0-c17e57b032c3","Sadiya Khumalo","female",0.95,23,"adult","MZ","Mozambique",0.34,"2026-04-23T07:21:06.632Z"
"019db92c-fa5e-71df-b3c0-bf105064906c","Esi Eze","female",0.69,6,"child","SN","Senegal",0.5,"2026-04-23T07:21:06.338Z"
"019db92c-fa5e-71df-b3c0-bb94dddd6f86","Sizwe Dlamini","male",0.88,8,"child","UG","Uganda",0.83,"2026-04-23T07:21:06.020Z"
"019db92c-fa5e-71df-b3c0-b4d2b46d9da4","Abdou Hounsou","male",0.71,36,"adult","GH","Ghana",0.7,"2026-04-23T07:21:05.693Z"
"019db92c-fa5e-71df-b3c0-b2e3207fc068","Hicham Saidi","male",0.69,21,"adult","LY","Libya",0.55,"2026-04-23T07:21:05.372Z"
"019db92c-fa5e-71df-b3c0-af31d29b4fdd","Araba Kponton","female",0.73,46,"adult","GH","Ghana",0.42,"2026-04-23T07:21:05.073Z"
"019db92c-fa5e-71df-b3c0-a99b815c15e8","Tatenda Khumalo","male",0.82,33,"adult","LS","Lesotho",0.39,"2026-04-23T07:21:04.772Z"
"019db92c-fa5e-71df-b3c0-a79306e344e8","Maame Compaoré","female",0.79,87,"senior","CI","Côte d'Ivoire",0.29,"2026-04-23T07:21:04.460Z"
"019db92c-fa5d-778a-81c6-c009b9c9ac19","Honorine Lokossou","female",0.78,6,"child","GH","Ghana",0.15,"2026-04-23T07:21:04.121Z"
"019db92c-fa5d-778a-81c6-bc7e733edfc8","Matthew Williams","male",0.78,87,"senior","FR","France",0.92,"2026-04-23T07:21:03.802Z"
"019db92c-fa5d-778a-81c6-b96392e26b58","Nomsa Nxumalo","female",0.84,10,"child","NA","Namibia",0.33,"2026-04-23T07:21:03.468Z"
"019db92c-fa5d-778a-81c6-b6b8a7bd8402","Tigist Ndlovu","female",0.66,32,"adult","ET","Ethiopia",0.4,"2026-04-23T07:21:03.173Z"
"019db92c-fa5d-778a-81c6-b233f93b7d1b","Nandi Abebe","female",0.86,57,"adult","UG","Uganda",0.77,"2026-04-23T07:21:02.870Z"
"019db92c-fa5d-778a-81c6-accc0be8af04","Chisom Adomou","female",0.66,41,"adult","CI","Côte d'Ivoire",0.41,"2026-04-23T07:21:02.552Z"
"019db92c-fa5d-778a-81c6-aa8d0c8706d1","Nomsa Ndlovu","female",0.79,62,"senior","AO","Angola",0.39,"2026-04-23T07:21:02.231Z"
"019db92c-fa5d-778a-81c6-a69308dc1591","Nyambura Ahmed","female",0.79,49,"adult","MZ","Mozambique",0.14,"2026-04-23T07:21:01.932Z"
"019db92c-fa5d-778a-81c6-a1492e1d77d0","Laila Filali","female",0.91,10,"child","SD","Sudan",0.82,"2026-04-23T07:21:01.620Z"
"019db92c-fa5d-778a-81c6-9fe7d8f160ec","Jeanne Mba","female",0.87,47,"adult","GQ","Equatorial Guinea",0.86,"2026-04-23T07:21:01.292Z"
"019db92c-fa5d-778a-81c6-9a801aec0603","Nompumelelo Ndlovu","female",0.89,6,"child","ZA","South Africa",0.68,"2026-04-23T07:21:00.992Z"
"019db92c-fa5d-778a-81c6-9757d8d6d773","Lina Hajji","female",0.67,84,"senior","MA","Morocco",0.7,"2026-04-23T07:21:00.697Z"
"019db92c-fa5d-778a-81c6-932e75cb6ea2","Abdi Mthembu","male",0.67,50,"adult","MZ","Mozambique",0.52,"2026-04-23T07:21:00.382Z"
"019db92c-fa5d-778a-81c6-8e3e394f69a7","Wangari Elmi","female",0.92,31,"adult","SC","Seychelles",0.69,"2026-04-23T07:21:00.072Z"
"019db92c-fa5d-778a-81c6-8b57efb60755","Sharon Perez","female",0.98,22,"adult","JP","Japan",0.87,"2026-04-23T07:20:59.753Z"
"019db92c-fa5d-778a-81c6-879e54184680","Anne Kabila","female",0.87,35,"adult","CM","Cameroon",0.84,"2026-04-23T07:20:59.433Z"
"019db92c-fa5d-778a-81c6-825ae8052aba","Zulai Ouma","female",0.66,7,"child","MZ","Mozambique",0.43,"2026-04-23T07:20:59.121Z"
"019db92c-fa5d-778a-81c6-7cfff5c6adb2","Farai Nxumalo","male",0.71,22,"adult","ZA","South Africa",0.57,"2026-04-23T07:20:58.792Z"
"019db92c-fa5d-778a-81c6-7a58d8cdb6ee","Hicham Kettani","male",0.82,43,"adult","MA","Morocco",0.92,"2026-04-23T07:20:58.479Z"
"019db92c-fa5d-778a-81c6-7725ec315b3d","Auxilia Nyoni","female",0.81,26,"adult","ST","São Tomé and Príncipe",0.33,"2026-04-23T07:20:58.147Z"
"019db92c-fa5d-778a-81c6-70d81b5c9996","Ekow Zinsou","male",0.67,40,"adult","NE","Niger",0.25,"2026-04-23T07:20:57.827Z"
"019db92c-fa5d-778a-81c6-6c2177630fab","Njeri Hassan","female",0.96,40,"adult","SC","Seychelles",0.75,"2026-04-23T07:20:57.496Z"
"019db92c-fa5d-778a-81c6-696a449473f9","Adwoa Compaoré","female",0.84,18,"teenager","NG","Nigeria",0.26,"2026-04-23T07:20:57.192Z"
"019db92c-fa5d-778a-81c6-65465c9cc39b","Walid Bouazza","male",0.75,11,"child","SD","Sudan",0.51,"2026-04-23T07:20:56.861Z"
"019db92c-fa5d-778a-81c6-601578044691","Awino Haile","female",0.86,52,"adult","DJ","Djibouti",0.92,"2026-04-23T07:20:56.557Z"
"019db92c-fa5d-778a-81c6-5df288ffae60","Hyacinthe Mobutu","male",0.81,43,"adult","CM","Cameroon",0.52,"2026-04-23T07:20:56.221Z"
"019db92c-fa5d-778a-81c6-59fca2059157","Walid Khatib","male",0.94,50,"adult","MA","Morocco",0.84,"2026-04-23T07:20:55.913Z"
"019db92c-fa5d-778a-81c6-562ec527cb50","Théophile Kasavubu","male",0.74,17,"teenager","CD","DR Congo",0.41,"2026-04-23T07:20:55.600Z"
"019db92c-fa5d-778a-81c6-522847b6d8e6","Sizwe Dube","male",0.89,71,"senior","ST","São Tomé and Príncipe",0.84,"2026-04-23T07:20:54.747Z"
"019db92c-fa5d-778a-81c6-4c9b5c062212","Themba Nkosi","male",0.69,55,"adult","ZA","South Africa",0.1,"2026-04-23T07:20:54.439Z"
"019db92c-fa5d-778a-81c6-4ac002d0bf7f","Waweru Cele","male",0.67,26,"adult","ET","Ethiopia",0.39,"2026-04-23T07:20:54.123Z"
"019db92c-fa5d-778a-81c6-45e743f05d5d","Akinyi Tesfaye","female",0.98,51,"adult","KE","Kenya",0.92,"2026-04-23T07:20:53.806Z"
"019db92c-fa5d-778a-81c6-416766836c1b","Lerato Ncube","male",0.91,74,"senior","ZM","Zambia",0.78,"2026-04-23T07:20:53.484Z"
"019db92c-fa5d-778a-81c6-3dd7a737ec2b","Dorothy Thompson","female",0.74,20,"adult","GB","United Kingdom",0.23,"2026-04-23T07:20:53.161Z"
"019db92c-fa5d-778a-81c6-3af7faa9113b","Rachid Amrani","male",0.88,62,"senior","SD","Sudan",0.42,"2026-04-23T07:20:52.830Z"
"019db92c-fa5d-778a-81c6-37983e3d3c39","Fatoumata Amoah","female",0.69,25,"adult","ML","Mali",0.53,"2026-04-23T07:20:52.518Z"
"019db92c-fa5d-778a-81c6-3316b4fc8afc","James Jones","male",0.85,47,"adult","IN","India",0.69,"2026-04-23T07:20:52.209Z"
"019db92c-fa5d-778a-81c6-2f7e0b4bf95c","Chipo Ndlovu","female",0.73,48,"adult","ZA","South Africa",0.49,"2026-04-23T07:20:51.914Z"
"019db92c-fa5d-778a-81c6-2a3be92acfe1","Kobina Keïta","male",0.68,25,"adult","BJ","Benin",0.38,"2026-04-23T07:20:51.611Z"
"019db92c-fa5d-778a-81c6-251e2335d995","Wanja Tadesse","female",0.93,50,"adult","KE","Kenya",0.36,"2026-04-23T07:20:51.298Z"
"019db92c-fa5d-778a-81c6-21052847a476","Tebogo Cele","male",0.85,84,"senior","ST","São Tomé and Príncipe",0.23,"2026-04-23T07:20:50.995Z"
"019db92c-fa5d-778a-81c6-1d096e7732aa","Kimberly Wright","female",0.65,42,"adult","AU","Australia",0.4,"2026-04-23T07:20:50.657Z"
"019db92c-fa5d-778a-81c6-18a39f71a829","William Adams","male",0.94,26,"adult","US","United States",0.27,"2026-04-23T07:20:50.333Z"
"019db92c-fa5d-778a-81c6-1794107bbe15","George Davis","male",0.97,41,"adult","CA","Canada",0.25,"2026-04-23T07:20:49.395Z"
"019db92c-fa5d-778a-81c6-119bc12b4c1d","Thandiwe Sibanda","female",0.94,8,"child","NA","Namibia",0.4,"2026-04-23T07:20:48.533Z"
"019db92c-fa5d-778a-81c6-0c72141c4420","Ali Waweru","male",0.78,28,"adult","KE","Kenya",0.24,"2026-04-23T07:20:48.223Z"
"019db92c-fa5d-778a-81c6-0a5dd507c7cb","Selamawit Haile","female",0.73,32,"adult","KE","Kenya",0.37,"2026-04-23T07:20:47.907Z"
"019db92c-fa5d-778a-81c6-07539366408b","Ali Jama","male",0.74,62,"senior","MZ","Mozambique",0.32,"2026-04-23T07:20:47.591Z"
"019db92c-fa5d-778a-81c6-02fe9c8878db","Tebogo Tshuma","male",0.98,83,"senior","SZ","Eswatini",0.3,"2026-04-23T07:20:47.257Z"
"019db92c-fa5d-778a-81c5-fe59abecc450","Araba Okafor","female",0.67,44,"adult","GW","Guinea-Bissau",0.78,"2026-04-23T07:20:46.947Z"
"019db92c-fa5d-778a-81c5-fb101ea1ce3f","Tsitsi Nkomo","female",0.67,43,"adult","ZA","South Africa",0.61,"2026-04-23T07:20:46.627Z"
"019db92c-fa5d-778a-81c5-f5cacaa240a4","Bayo Dossou","male",0.76,40,"adult","GH","Ghana",0.87,"2026-04-23T07:20:46.314Z"
"019db92c-fa5d-778a-81c5-f1c52f8421d1","Halima Ali","female",0.83,64,"senior","TZ","Tanzania",0.91,"2026-04-23T07:20:46.001Z"
"019db92c-fa5d-778a-81c5-ee8c2460c1d2","Nana Dao","male",0.72,33,"adult","ML","Mali",0.69,"2026-04-23T07:20:45.692Z"
"019db92c-fa5d-778a-81c5-e8e5bdb6d50b","Mark Tchalla","male",0.99,20,"adult","ML","Mali",0.32,"2026-04-23T07:20:45.359Z"
"019db92c-fa5d-778a-81c5-e4671d3a156f","Michael Babatunde","male",0.79,20,"adult","SN","Senegal",0.63,"2026-04-23T07:20:45.052Z"
"019db92c-fa5d-778a-81c5-e0ef646a6bbf","Amine Bennani","male",0.93,27,"adult","SD","Sudan",0.29,"2026-04-23T07:20:44.745Z"
